time,heading
1632987948112603155,30.884355545043945
1632987948112717186,30.88405990600586
1632987948113005210,30.883451461791992
1632987948123469497,30.88376808166504
1632987948123781066,30.883161544799805
1632987948123786967,30.88224983215332
1632987948123803003,30.88288688659668
1632987948123899730,30.884140014648438
1632987948133674305,30.885696411132812
1632987948133987442,30.885393142700195
1632987948143896853,30.8835506439209
1632987948144185348,30.88233184814453
1632987948144420224,30.882654190063477
1632987948154326097,30.884206771850586
1632987948154586548,30.885143280029297
1632987948154676334,30.884227752685547
1632987948164769026,30.884550094604492
1632987948164991722,30.883943557739258
1632987948175121499,30.883337020874023
1632987948175261271,30.88303565979004
1632987948175545964,30.88243293762207
1632987948175749951,30.883689880371094
1632987948185656431,30.8852481842041
1632987948185812568,30.88556480407715
1632987948186068846,30.884029388427734
1632987948186305964,30.882495880126953
1632987948196289205,30.88189697265625
1632987948196471823,30.883764266967773
1632987948206583281,30.884700775146484
1632987948206808249,30.884401321411133
1632987948206982969,30.883485794067383
1632987948217017570,30.883190155029297
1632987948217265290,30.883508682250977
1632987948217542012,30.882591247558594
1632987948227416419,30.882295608520508
1632987948227708649,30.883241653442383
1632987948228011422,30.88479995727539
1632987948228231831,30.886049270629883
1632987948238132093,30.88482093811035
1632987948238305674,30.882980346679688
1632987948248409464,30.882064819335938
1632987948248485733,30.882699966430664
1632987948248822909,30.884563446044922
1632987948259054745,30.88519287109375
1632987948259271041,30.884279251098633
1632987948259632289,30.88397979736328
1632987948269227178,30.88368034362793
1632987948269517851,30.883377075195312
1632987948269727336,30.88277244567871
1632987948269972606,30.882482528686523
1632987948280372613,30.88466453552246
1632987948280376932,30.886219024658203
1632987948280380472,30.8862247467041
1632987948290227188,30.88407325744629
1632987948290383063,30.882232666015625
1632987948290638119,30.882558822631836
1632987948300675365,30.88411521911621
1632987948301032177,30.88504981994629
1632987948301138520,30.88475227355957
1632987948301361394,30.884151458740234
1632987948311274857,30.883852005004883
1632987948311517315,30.883556365966797
1632987948311663204,30.88232421875
1632987948321707661,30.882341384887695
1632987948321878394,30.882980346679688
1632987948322141049,30.88515853881836
1632987948332200018,30.885784149169922
1632987948332384830,30.884244918823242
1632987948332890980,30.882713317871094
1632987948332994204,30.88180160522461
1632987948343107498,30.882434844970703
1632987948343242434,30.884300231933594
1632987948353147954,30.88399887084961
1632987948353462208,30.88370132446289
1632987948353696643,30.883407592773438
1632987948363510202,30.88279914855957
1632987948363835760,30.88311767578125
1632987948364090196,30.881893157958984
1632987948364367420,30.88252830505371
1632987948374186381,30.884397506713867
1632987948374328470,30.88626480102539
1632987948384543673,30.885963439941406
1632987948384765849,30.88412094116211
1632987948385081302,30.882278442382812
1632987948394962361,30.88321876525879
1632987948395171850,30.883848190307617
1632987948395450265,30.88509750366211
1632987948405410632,30.884798049926758
1632987948405622107,30.884502410888672
1632987948405879033,30.88451385498047
1632987948415806246,30.8839054107666
1632987948416074419,30.88298988342285
1632987948416288839,30.883005142211914
1632987948416511794,30.883644104003906
1632987948426425420,30.885509490966797
1632987948426766338,30.885826110839844
1632987948426912107,30.884292602539062
1632987948436842639,30.8824520111084
1632987948437293700,30.882156372070312
1632987948437603961,30.883710861206055
1632987948447426897,30.88433837890625
1632987948447753828,30.884042739868164
1632987948447947462,30.883745193481445
1632987948457956623,30.883140563964844
1632987948458112070,30.882841110229492
1632987948458363340,30.88254165649414
1632987948468319070,30.881940841674805
1632987948468597684,30.88288688659668
1632987948468853683,30.88444709777832
1632987948478784815,30.885379791259766
1632987948479021682,30.885080337524414
1632987948479328372,30.883237838745117
1632987948489280560,30.88263511657715
1632987948489559759,30.883575439453125
1632987948489744918,30.884511947631836
1632987948499762414,30.88513946533203
1632987948499995139,30.88422393798828
1632987948500227627,30.88392448425293
1632987948500574198,30.884248733520508
1632987948500850906,30.883333206176758
1632987948510346374,30.88303565979004
1632987948510705301,30.88336181640625
1632987948510866813,30.884305953979492
1632987948520801551,30.88617515563965
1632987948521069111,30.885562896728516
1632987948521314570,30.8840274810791
1632987948531315018,30.882497787475586
1632987948531568430,30.8822021484375
1632987948531809899,30.88468360900879
1632987948541720645,30.885313034057617
1632987948542217728,30.88470458984375
1632987948542512479,30.88409996032715
1632987948552283788,30.883800506591797
1632987948552753567,30.883502960205078
1632987948553001156,30.882898330688477
1632987948562825471,30.881982803344727
1632987948563190046,30.883237838745117
1632987948563467554,30.885107040405273
1632987948573472722,30.885732650756836
1632987948573721447,30.884197235107422
1632987948573940301,30.882354736328125
1632987948583859587,30.88237190246582
1632987948584059339,30.88330841064453
1632987948584322273,30.884553909301758
1632987948594293281,30.885183334350586
1632987948594483882,30.883960723876953
1632987948594707254,30.883352279663086
1632987948604696516,30.883052825927734
1632987948604989868,30.882444381713867
1632987948605261340,30.88215446472168
1632987948615115775,30.88248062133789
1632987948615393780,30.884662628173828
1632987948615663606,30.88621711730957
1632987948625582135,30.884986877441406
1632987948625874281,30.883764266967773
1632987948626160412,30.881927490234375
1632987948636031060,30.882556915283203
1632987948636342257,30.884113311767578
1632987948636560536,30.884737014770508
1632987948646511021,30.884750366210938
1632987948646908044,30.88445472717285
1632987948647376338,30.883846282958984
1632987948647723760,30.883853912353516
1632987948647984339,30.882938385009766
1632987948657316193,30.882953643798828
1632987948657536068,30.884517669677734
1632987948657805980,30.886075973510742
1632987948667810151,30.886703491210938
1632987948668141754,30.884857177734375
1632987948668362211,30.882705688476562
1632987948678419682,30.882722854614258
1632987948678493711,30.883045196533203
1632987948678709844,30.884599685668945
1632987948688731199,30.884916305541992
1632987948689001136,30.884002685546875
1632987948689223137,30.884014129638672
1632987948699186054,30.883407592773438
1632987948699466796,30.88279914855957
1632987948699677479,30.881885528564453
1632987948709690024,30.882522583007812
1632987948709960759,30.884082794189453
1632987948710089817,30.885019302368164
1632987948720061008,30.88441276550293
1632987948720357908,30.882572174072266
1632987948720523733,30.881349563598633
1632987948730507614,30.882600784301758
1632987948730845307,30.883848190307617
1632987948731046843,30.884164810180664
1632987948741097457,30.88387107849121
1632987948741333882,30.88295555114746
1632987948741565646,30.883272171020508
1632987948751418716,30.88327980041504
1632987948751970564,30.882061004638672
1632987948752109090,30.882694244384766
1632987948762035803,30.884258270263672
1632987948762310184,30.88580894470215
1632987948762553492,30.886127471923828
1632987948772561133,30.88428497314453
1632987948772985440,30.88306427001953
1632987948773187503,30.883384704589844
1632987948773397166,30.88463020324707
1632987948783168118,30.885875701904297
1632987948783397208,30.88465118408203
1632987948783570665,30.884357452392578
1632987948793673142,30.884057998657227
1632987948793824181,30.883756637573242
1632987948794107305,30.883766174316406
1632987948794284799,30.882854461669922
1632987948804132203,30.884113311767578
1632987948804494299,30.88567352294922
1632987948804595283,30.88568115234375
1632987948814583176,30.884143829345703
1632987948814866376,30.882305145263672
1632987948815170021,30.88170051574707
1632987948825023302,30.882951736450195
1632987948825291178,30.883888244628906
1632987948825526691,30.8845157623291
1632987948835449220,30.88360023498535
1632987948836205854,30.88299560546875
1632987948836554655,30.88300895690918
1632987948845911117,30.882089614868164
1632987948846152949,30.882104873657227
1632987948846399837,30.882740020751953
1632987948856379388,30.884300231933594
1632987948856738854,30.88554573059082
1632987948857035624,30.884937286376953
1632987948857364682,30.882783889770508
1632987948867077939,30.882177352905273
1632987948867398905,30.882810592651367
1632987948877286905,30.88467788696289
1632987948877527274,30.884994506835938
1632987948877798012,30.884389877319336
1632987948887733472,30.884401321411133
1632987948888074744,30.883485794067383
1632987948888296069,30.88318634033203
1632987948898294931,30.88258171081543
1632987948898540021,30.882598876953125
1632987948898701695,30.88446807861328
1632987948908689912,30.88571548461914
1632987948908989276,30.886343002319336
1632987948909184244,30.884809494018555
1632987948919187601,30.882659912109375
1632987948919433852,30.88236427307129
1632987948919625658,30.88391876220703
1632987948929563596,30.884855270385742
1632987948929829566,30.884557723999023
1632987948930070068,30.88426399230957
1632987948940092104,30.883657455444336
1632987948940345489,30.8836669921875
1632987948940555608,30.882129669189453
1632987948940986642,30.88214874267578
1632987948950649203,30.883094787597656
1632987948950891931,30.884963989257812
1632987948951121312,30.886207580566406
1632987948961107447,30.884977340698242
1632987948961422663,30.88282585144043
1632987948961666872,30.881916046142578
1632987948971613596,30.88254737854004
1632987948972020092,30.88410186767578
1632987948972261415,30.88472557067871
1632987948982209541,30.884431838989258
1632987948982340394,30.88413429260254
1632987948982623771,30.883220672607422
1632987948992645754,30.88322639465332
1632987948992875838,30.881694793701172
1632987948993095839,30.88233184814453
1632987949003153811,30.883893966674805
1632987949003341940,30.885143280029297
1632987949003681543,30.88576889038086
1632987949003750628,30.88392448425293
1632987949013617057,30.8820858001709
1632987949013921243,30.88271713256836
1632987949014158202,30.88396453857422
1632987949014382413,30.884593963623047
1632987949024137523,30.884601593017578
1632987949024421935,30.883689880371094
1632987949024678147,30.883697509765625
1632987949034658632,30.883399963378906
1632987949034909895,30.88217544555664
1632987949035120609,30.88249969482422
1632987949045036603,30.883445739746094
1632987949045395640,30.885313034057617
1632987949045627959,30.885942459106445
1632987949055515744,30.884408950805664
1632987949055812459,30.882875442504883
1632987949056025261,30.88226890563965
1632987949066091690,30.88320541381836
1632987949066498334,30.8847599029541
1632987949066867323,30.88477325439453
1632987949076660864,30.884475708007812
1632987949076973327,30.884178161621094
1632987949077389454,30.88387680053711
1632987949087081083,30.883270263671875
1632987949087520880,30.882356643676758
1632987949087909402,30.88299560546875
1632987949097518819,30.88455581665039
1632987949097800822,30.8854923248291
1632987949098071335,30.884885787963867
1632987949107959000,30.883045196533203
1632987949108449984,30.881824493408203
1632987949108629405,30.882762908935547
1632987949118401229,30.883697509765625
1632987949118858394,30.88494300842285
1632987949119145516,30.884336471557617
1632987949128947253,30.883426666259766
1632987949129686045,30.88343620300293
1632987949129948221,30.88251495361328
1632987949139398396,30.882219314575195
1632987949139815520,30.88223648071289
1632987949140341972,30.88349151611328
1632987949149897864,30.88566780090332
1632987949150211017,30.885984420776367
1632987949150774530,30.88382911682129
1632987949151057418,30.88260841369629
1632987949160418252,30.88200569152832
1632987949160587208,30.88387107849121
1632987949170753727,30.884807586669922
1632987949171270789,30.88481903076172
1632987949171525798,30.884519577026367
1632987949172092091,30.883914947509766
1632987949172348560,30.88330841064453
1632987949181658880,30.883007049560547
1632987949181873923,30.882404327392578
1632987949191771830,30.88365936279297
1632987949192060713,30.884912490844727
1632987949192258362,30.885848999023438
1632987949202236103,30.88524055480957
1632987949202512934,30.88216209411621
1632987949202836389,30.882177352905273
1632987949212769299,30.88249969482422
1632987949213021516,30.88405418395996
1632987949213202601,30.884994506835938
1632987949223191846,30.88376808166504
1632987949223491132,30.883159637451172
1632987949223717389,30.883169174194336
1632987949233638339,30.882253646850586
1632987949233901268,30.8825740814209
1632987949234164179,30.882286071777344
1632987949244115065,30.88446617126465
1632987949244402738,30.886022567749023
1632987949244631445,30.885717391967773
1632987949244841198,30.884185791015625
1632987949254631459,30.882347106933594
1632987949254854677,30.882051467895508
1632987949255105653,30.883914947509766
1632987949265074217,30.884540557861328
1632987949265351079,30.884864807128906
1632987949265556243,30.88456916809082
1632987949275548624,30.883342742919922
1632987949275830833,30.883657455444336
1632987949276180110,30.882431030273438
1632987949286140380,30.882137298583984
1632987949286520219,30.883705139160156
1632987949286767729,30.885574340820312
1632987949296654127,30.886507034301758
1632987949297283519,30.88496971130371
1632987949297441397,30.88251304626465
1632987949297612846,30.882219314575195
1632987949307204164,30.882543563842773
1632987949307610146,30.884098052978516
1632987949317575937,30.884416580200195
1632987949318175774,30.88412094116211
1632987949318439075,30.88413429260254
1632987949318799343,30.883525848388672
1632987949318878635,30.88260841369629
1632987949319107615,30.882003784179688
1632987949328567949,30.882020950317383
1632987949328722456,30.884199142456055
1632987949338791241,30.885759353637695
1632987949339183523,30.885147094726562
1632987949349041628,30.88391876220703
1632987949349382477,30.882080078125
1632987949349792872,30.882404327392578
1632987949350020263,30.88426971435547
1632987949359659043,30.884586334228516
1632987949359927599,30.884599685668945
1632987949370052839,30.883684158325195
1632987949370474956,30.88369369506836
1632987949371172952,30.88339614868164
1632987949371505754,30.882171630859375
1632987949380693535,30.882495880126953
1632987949380952787,30.883441925048828
1632987949381202396,30.885000228881836
1632987949381546130,30.885934829711914
1632987949381799621,30.8843994140625
1632987949391385205,30.88224983215332
1632987949391628478,30.88226318359375
1632987949401647529,30.883201599121094
1632987949401856147,30.884449005126953
1632987949402129764,30.884153366088867
1632987949412053654,30.883546829223633
1632987949412289823,30.883562088012695
1632987949412614586,30.883256912231445
1632987949422599092,30.882959365844727
1632987949422804638,30.88235855102539
1632987949423174738,30.8826847076416
1632987949433116811,30.884862899780273
1632987949433256491,30.885799407958984
1632987949433665994,30.885190963745117
1632987949443481333,30.883657455444336
1632987949443690247,30.882434844970703
1632987949444150089,30.88306999206543
1632987949453891514,30.88431167602539
1632987949454450472,30.884937286376953
1632987949454732860,30.884639739990234
1632987949464329913,30.883419036865234
1632987949464822927,30.884050369262695
1632987949465067441,30.883438110351562
1632987949474826486,30.88252067565918
1632987949475307693,30.882539749145508
1632987949475586391,30.8837947845459
1632987949475792627,30.885663986206055
1632987949485561777,30.885671615600586
1632987949486371728,30.883514404296875
1632987949486555149,30.882291793823242
1632987949496284809,30.881999969482422
1632987949496597444,30.883251190185547
1632987949496837497,30.884801864624023
1632987949506623377,30.884504318237305
1632987949506962291,30.883895874023438
1632987949507308960,30.883602142333984
1632987949507547763,30.88299560546875
1632987949507761569,30.882387161254883
1632987949517405649,30.88178253173828
1632987949517722040,30.883037567138672
1632987949517972712,30.88490867614746
1632987949527811506,30.885845184326172
1632987949528214929,30.884929656982422
1632987949528451915,30.88277816772461
1632987949538307980,30.88186264038086
1632987949538610662,30.882492065429688
1632987949548724024,30.883737564086914
1632987949549077559,30.884984970092773
1632987949549309773,30.88437843322754
1632987949549563247,30.883769989013672
1632987949559186396,30.8837833404541
1632987949559564238,30.882863998413086
1632987949559881068,30.882570266723633
1632987949569876713,30.882587432861328
1632987949570154299,30.883840560913086
1632987949580158703,30.885705947875977
1632987949580569709,30.885713577270508
1632987949580790986,30.883872985839844
1632987949581063951,30.88203239440918
1632987949581067609,30.88173484802246
1632987949590957574,30.88360023498535
1632987949591187431,30.88453483581543
1632987949591430087,30.884857177734375
1632987949591639641,30.884254455566406
1632987949601574656,30.88364601135254
1632987949601747473,30.883342742919922
1632987949611792155,30.882734298706055
1632987949612024026,30.881826400756836
1632987949612253927,30.882776260375977
1632987949621984054,30.884641647338867
1632987949622214648,30.885887145996094
1632987949622490950,30.88496971130371
1632987949632460578,30.8828182220459
1632987949632749370,30.882217407226562
1632987949632967663,30.88315773010254
1632987949642925457,30.884092330932617
1632987949643206558,30.884719848632812
1632987949643455819,30.884111404418945
1632987949653418728,30.883817672729492
1632987949653708873,30.883520126342773
1632987949653895854,30.882598876953125
1632987949654153648,30.882610321044922
1632987949664043491,30.882627487182617
1632987949664316316,30.883880615234375
1632987949664501168,30.88606071472168
1632987949674425585,30.885448455810547
1632987949674712888,30.883913040161133
1632987949674910842,30.8820743560791
1632987949684906630,30.882396697998047
1632987949685196311,30.883955001831055
1632987949685324152,30.88396453857422
1632987949695414864,30.88428497314453
1632987949695682088,30.884296417236328
1632987949695891364,30.883378982543945
1632987949696121651,30.883699417114258
1632987949705968949,30.882783889770508
1632987949706158444,30.882488250732422
1632987949716203955,30.88312530517578
1632987949716498515,30.884685516357422
1632987949716739973,30.885929107666016
1632987949726660719,30.884702682495117
1632987949726921102,30.88255500793457
1632987949727130989,30.88195037841797
1632987949737098982,30.88258171081543
1632987949737358522,30.884443283081055
1632987949737606165,30.884765625
1632987949747600421,30.8841609954834
1632987949747798568,30.883554458618164
1632987949748049058,30.883251190185547
1632987949758479754,30.88264274597168
1632987949758698136,30.882347106933594
1632987949759077503,30.882366180419922
1632987949768877710,30.88423728942871
1632987949769253498,30.885480880737305
1632987949769381280,30.884870529174805
1632987949779197027,30.88364601135254
1632987949779507190,30.881811141967773
1632987949779706305,30.8824405670166
1632987949789720319,30.883686065673828
1632987949789928858,30.884313583374023
1632987949790186674,30.88463592529297
1632987949790396319,30.883724212646484
1632987949800064867,30.88311767578125
1632987949800560852,30.88312530517578
1632987949800850700,30.8822078704834
1632987949810527714,30.88253402709961
1632987949810847398,30.883790969848633
1632987949811056918,30.885351181030273
1632987949820994893,30.88628578186035
1632987949821357068,30.884435653686523
1632987949821559458,30.88259506225586
1632987949821773966,30.881994247436523
1632987949831595102,30.882936477661133
1632987949831839896,30.88510513305664
1632987949832090836,30.885116577148438
1632987949842374752,30.884199142456055
1632987949842630552,30.884214401245117
1632987949842940872,30.88298797607422
1632987949852592084,30.882997512817383
1632987949853033173,30.88239288330078
1632987949853103157,30.883026123046875
1632987949863128427,30.884897232055664
1632987949863277487,30.886144638061523
1632987949863565348,30.885845184326172
1632987949873648264,30.884000778198242
1632987949873863316,30.88184928894043
1632987949874090634,30.882484436035156
1632987949884031011,30.883729934692383
1632987949884196980,30.884977340698242
1632987949884426083,30.88498878479004
1632987949894444647,30.883766174316406
1632987949894669956,30.883468627929688
1632987949894915383,30.883167266845703
1632987949904868680,30.881637573242188
1632987949905348145,30.88165283203125
1632987949905613740,30.882905960083008
1632987949915556328,30.885082244873047
1632987949915707545,30.886018753051758
1632987949915900378,30.884483337402344
1632987949925904459,30.88264274597168
1632987949926208691,30.88204002380371
1632987949926415491,30.882667541503906
1632987949936438924,30.88422203063965
1632987949936627265,30.884540557861328
1632987949936867226,30.883939743041992
1632987949937247558,30.883642196655273
1632987949946930581,30.88334083557129
1632987949947223109,30.883039474487305
1632987949947403142,30.881818771362305
1632987949957444953,30.882457733154297
1632987949957652543,30.884326934814453
1632987949957897575,30.886192321777344
1632987949967926878,30.885889053344727
1632987949968245818,30.88373565673828
1632987949968669387,30.882205963134766
1632987949968939967,30.88283920288086
1632987949978522503,30.884084701538086
1632987949978676339,30.885021209716797
1632987949988925650,30.88472557067871
1632987949989072956,30.883811950683594
1632987949989337033,30.883821487426758
1632987949999282695,30.883522033691406
1632987949999490351,30.882604598999023
1632987949999732943,30.882312774658203
1632987950009760565,30.88326072692871
1632987950010013519,30.885438919067383
1632987950010309938,30.88606834411621
1632987950010553281,30.884838104248047
1632987950020394209,30.882997512817383
1632987950020571890,30.881772994995117
1632987950020889651,30.883024215698242
1632987950030674785,30.88426971435547
1632987950030981727,30.883968353271484
1632987950031167167,30.884288787841797
1632987950041131804,30.883377075195312
1632987950041379081,30.883695602416992
1632987950041663535,30.883085250854492
1632987950051533481,30.881864547729492
1632987950051803768,30.88219451904297
1632987950052060073,30.883445739746094
1632987950062073947,30.885000228881836
1632987950062368697,30.885009765625
1632987950062620922,30.882858276367188
1632987950062863605,30.882251739501953
1632987950072681929,30.882883071899414
1632987950073030255,30.883819580078125
1632987950073193305,30.88475799560547
1632987950083151526,30.884153366088867
1632987950083369018,30.883544921875
1632987950083608340,30.88324737548828
1632987950093788150,30.882946014404297
1632987950093919739,30.882648468017578
1632987950094182693,30.88266944885254
1632987950104048003,30.88392448425293
1632987950104354971,30.88610076904297
1632987950104563711,30.886417388916016
1632987950114405647,30.884883880615234
1632987950114870543,30.882736206054688
1632987950115114840,30.882131576538086
1632987950125095490,30.883995056152344
1632987950125449360,30.884624481201172
1632987950125594870,30.885250091552734
1632987950135465525,30.88495445251465
1632987950135845953,30.88404083251953
1632987950136086583,30.884048461914062
1632987950146058388,30.88313102722168
1632987950146307860,30.88283348083496
1632987950146573310,30.883472442626953
1632987950156377489,30.884414672851562
1632987950156769904,30.885971069335938
1632987950156998574,30.885358810424805
1632987950166860790,30.882591247558594
1632987950167316743,30.881681442260742
1632987950167541376,30.88231086730957
1632987950167787355,30.88355827331543
1632987950177461129,30.884801864624023
1632987950177979695,30.884193420410156
1632987950178203864,30.883899688720703
1632987950188103482,30.882984161376953
1632987950188252715,30.882373809814453
1632987950188417475,30.882076263427734
1632987950198484387,30.88116455078125
1632987950198635780,30.883041381835938
1632987950198908168,30.884910583496094
1632987950208796597,30.885225296020508
1632987950209048789,30.884620666503906
1632987950209295708,30.88184928894043
1632987950219282152,30.88155746459961
1632987950219600126,30.883113861083984
1632987950220020998,30.884052276611328
1632987950220149372,30.884990692138672
1632987950230011866,30.88469123840332
1632987950230288347,30.88377571105957
1632987950240166527,30.884092330932617
1632987950240471460,30.883176803588867
1632987950240593527,30.882572174072266
1632987950250653813,30.88351821899414
1632987950251086620,30.88507652282715
1632987950251099432,30.88694190979004
1632987950251378576,30.886333465576172
1632987950251605982,30.88418197631836
1632987950261355243,30.88296127319336
1632987950261645901,30.882661819458008
1632987950261768646,30.883909225463867
1632987950271795104,30.885156631469727
1632987950272035380,30.884552001953125
1632987950272247409,30.884254455566406
1632987950282314472,30.883337020874023
1632987950282520942,30.883033752441406
1632987950282721039,30.882427215576172
1632987950292701513,30.882139205932617
1632987950293049807,30.88370132446289
